X1,X2,X3,review,word,POS,d_word,d_POS,Count,topic,sentiment2
2073,15,1,"a hydronic/radiant heater, for those in suspense.",heater,NN,hydronic/radiant,JJ,1,NO,0
2074,1,1,honestly i have not installed my honeywell thermostat yet so i can not say 1st hand.,hand,NN,1st,JJ,1,NO,0
2074,1,1,honestly i have not installed my honeywell thermostat yet so i can not say 1st hand.,thermostat,NN,installed,VBN,12,Installation,0
2074,1,1,honestly i have not installed my honeywell thermostat yet so i can not say 1st hand.,thermostat,NN,installed,VBN,12,Installation,0
2074,1,1,honestly i have not installed my honeywell thermostat yet so i can not say 1st hand.,hand,NN,say,VB,1,NO,0
2074,1,1,honestly i have not installed my honeywell thermostat yet so i can not say 1st hand.,installed,VBN,honestly,RB,1,NO,0
2074,1,1,honestly i have not installed my honeywell thermostat yet so i can not say 1st hand.,installed,VBN,yet,RB,3,NO,0
2074,2,1,"however, i do hear by word of mouth that these are fantastic devices.",devices,NNS,fantastic,JJ,1,NO,1
2074,2,1,"however, i do hear by word of mouth that these are fantastic devices.",devices,NNS,hear,VB,1,NO,0
2074,2,1,"however, i do hear by word of mouth that these are fantastic devices.",hear,VB,however,RB,1,NO,0
2075,1,1,"i bought this model to replace my old, hard-to-program thermostat.",thermostat,NN,old,JJ,161,NO,0
2075,1,1,"i bought this model to replace my old, hard-to-program thermostat.",thermostat,NN,hard-to-program,JJ,1,NO,0
2075,1,1,"i bought this model to replace my old, hard-to-program thermostat.",model,NN,bought,VBD,3,NO,0
2075,1,1,"i bought this model to replace my old, hard-to-program thermostat.",thermostat,NN,replace,VB,45,NO,0
2075,3,1,easy to install.,install,VB,easy,JJ,303,Installation,1
2075,3,1,easy to install.,install,VB,easy,JJ,303,Easy/Hard,1
2075,4,1,easy to program.,program,VB,easy,JJ,113,Control/Occupancy,1
2075,4,1,easy to program.,program,VB,easy,JJ,113,Easy/Hard,1
2075,5,1,did it all in lessthan a half hour.,hour,NN,half,JJ,4,NO,0
2075,6,1,very precise temperature control.,control,NN,precise,JJ,4,NO,1
2075,7,1,maintains temperature to 1 degree.,temperature,NN,maintains,VBZ,4,Comfort/HVAC,0
2075,9,1,"when they say maintains temperature to +/- 1 degree, they mean 1 degree.",temperature,NN,maintains,VBZ,4,Comfort/HVAC,0
2075,9,1,"when they say maintains temperature to +/- 1 degree, they mean 1 degree.",degree,NN,mean,VBP,1,NO,0
2075,10,1,"at whatever temperature you set, if your room temperature changes by 1 degree, your furnace goes on.",temperature,NN,set,VBP,2,NO,0
2075,10,1,"at whatever temperature you set, if your room temperature changes by 1 degree, your furnace goes on.",temperature,NN,goes,VBZ,2,Comfort/HVAC,0
2075,10,1,"at whatever temperature you set, if your room temperature changes by 1 degree, your furnace goes on.",furnace,NN,goes,VBZ,1,NO,0
2075,11,1,"when it recovers that 1 degree, it shuts off.",degree,NN,recovers,VBZ,1,NO,0
2075,12,1,i have seen my furnace go on and run for three minutes and shut off.,furnace,NN,go,VB,1,NO,0
2075,13,1,"three minutes later, it goes on again and repeats the cycle.",cycle,NN,repeats,VBZ,1,NO,0
2075,13,1,"three minutes later, it goes on again and repeats the cycle.",minutes,NNS,later,RB,3,NO,0
2075,13,1,"three minutes later, it goes on again and repeats the cycle.",goes,VBZ,later,RB,1,NO,0
2075,13,1,"three minutes later, it goes on again and repeats the cycle.",goes,VBZ,again,RB,2,NO,0
2075,14,1,it does this continuously until the next set-back.,set-back,NN,next,JJ,1,Feelings,0
2075,14,1,it does this continuously until the next set-back.,does,VBZ,continuously,RB,1,NO,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",bill,NN,electric,JJ,16,Costs,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",bill,NN,electric,JJ,16,Energy,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",cycling,NN,frequent,JJ,2,NO,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",bill,NN,gone,VBN,3,NO,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",bill,NN,went,VBD,5,NO,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",gone,VBN,up,RB,1,NO,0
2075,15,1,"my electric bill has gone up 50 % due to the frequent cycling, and my gas bill went up 30 %.",went,VBD,up,RB,2,NO,0
2075,16,1,all due to the frequent cycling of the system.,cycling,NN,frequent,JJ,2,NO,0
2075,18,1,it will still maintain a comfortable temperature without running as frequently.,temperature,NN,comfortable,JJ,4,Comfort/HVAC,1
2075,18,1,it will still maintain a comfortable temperature without running as frequently.,temperature,NN,maintain,VB,5,Comfort/HVAC,0
2075,18,1,it will still maintain a comfortable temperature without running as frequently.,temperature,NN,maintain,VB,5,Control/Occupancy,0
2075,18,1,it will still maintain a comfortable temperature without running as frequently.,maintain,VB,still,RB,1,NO,0
2076,1,1,i am concerned that honeywell has gone the way of sunbeem and other iconic us brands.,honeywell,NN,gone,VBN,1,NO,0
2076,1,1,i am concerned that honeywell has gone the way of sunbeem and other iconic us brands.,way,NN,gone,VBN,1,NO,0
2076,1,1,i am concerned that honeywell has gone the way of sunbeem and other iconic us brands.,gone,VBN,concerned,JJ,1,NO,-1
2076,2,1,i bought one of these at my local blue home center.,center,NN,local,JJ,1,NO,0
2076,2,1,i bought one of these at my local blue home center.,home,NN,blue,JJ,1,NO,0
2076,3,1,"while it seems to work, the lcd display is bad.",display,NN,bad,JJ,2,Easy/Hard,-1
2076,3,1,"while it seems to work, the lcd display is bad.",seems,VBZ,bad,JJ,1,NO,-1
2076,4,1,"when illuminated, it looks dirty in the bottom right corner.",corner,NN,bottom,JJ,5,NO,0
2076,4,1,"when illuminated, it looks dirty in the bottom right corner.",corner,NN,right,JJ,6,NO,1
2076,4,1,"when illuminated, it looks dirty in the bottom right corner.",looks,VBZ,dirty,JJ,1,Feelings,-1
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",trouble,NN,requisite,JJ,1,NO,-1
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",one,NN,new,JJ,24,NO,0
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",service,NN,called,VBD,3,NO,0
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",pic,NN,sending,VBG,1,NO,0
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",one,NN,send,VB,1,NO,0
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",talking,VBG,shooting,NN,1,NO,0
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",sending,VBG,shooting,NN,1,NO,0
2076,5,1,"i called customer service, after the requisite trouble shooting and talking with a `` supervisor '' and sending a pic of the lcd they did send me a new one.",send,VB,lcd,NN,1,NO,0
2076,6,1,"the new one arrived today, sadly it has the same issue.",one,NN,new,JJ,24,NO,0
2076,6,1,"the new one arrived today, sadly it has the same issue.",issue,NN,same,JJ,9,NO,-1
2076,6,1,"the new one arrived today, sadly it has the same issue.",today,NN,arrived,VBD,1,NO,0
2076,6,1,"the new one arrived today, sadly it has the same issue.",arrived,VBD,one,NN,1,NO,0
2076,7,1,i tried to call the corporate office to tell them,office,NN,corporate,JJ,1,Feelings,0
2076,7,1,i tried to call the corporate office to tell them,office,NN,call,VB,1,NO,0
2076,7,2,was unable to speak to anyone.,speak,VB,unable,JJ,1,NO,-1
2076,8,1,i think they need to know that they must have a bad batch of lcds.,batch,NN,bad,JJ,3,NO,-1
2076,9,1,well it appears that another fine company has succummed to corporate greed and poor product support the outsourced cs is as you would expect.,company,NN,fine,JJ,1,NO,1
2076,9,1,well it appears that another fine company has succummed to corporate greed and poor product support the outsourced cs is as you would expect.,greed,NN,corporate,JJ,1,NO,-1
2076,9,1,well it appears that another fine company has succummed to corporate greed and poor product support the outsourced cs is as you would expect.,support,NN,poor,JJ,2,NO,-1
2076,9,1,well it appears that another fine company has succummed to corporate greed and poor product support the outsourced cs is as you would expect.,cs,NNS,outsourced,JJ,1,NO,0
2076,9,1,well it appears that another fine company has succummed to corporate greed and poor product support the outsourced cs is as you would expect.,company,NN,succummed,VBN,1,NO,0
2076,9,1,well it appears that another fine company has succummed to corporate greed and poor product support the outsourced cs is as you would expect.,appears,VBZ,well,RB,1,NO,1
2076,11,1,i am unfortunately unable to recommend this or any other honeywell product.,product,NN,other,JJ,2,Feelings,0
2076,11,1,i am unfortunately unable to recommend this or any other honeywell product.,product,NN,honeywell,JJ,2,Feelings,0
2076,11,1,i am unfortunately unable to recommend this or any other honeywell product.,recommend,VB,unable,JJ,1,NO,-1
2077,1,1,i research every product that i buy online.,product,NN,research,VBP,1,NO,0
2077,1,1,i research every product that i buy online.,buy,VBP,product,NN,1,NO,0
2077,1,1,i research every product that i buy online.,buy,VBP,online,RB,1,NO,0
2077,2,1,"after reading several reviews, i concluded that this was the best choice for my needs.",reviews,NNS,several,JJ,1,NO,0
2077,2,1,"after reading several reviews, i concluded that this was the best choice for my needs.",choice,NN,best,JJS,1,NO,1
2077,2,1,"after reading several reviews, i concluded that this was the best choice for my needs.",reviews,NNS,reading,VBG,3,NO,0
2077,2,1,"after reading several reviews, i concluded that this was the best choice for my needs.",choice,NN,concluded,VBD,1,NO,0
2077,3,1,i have a gas furnace and electric central ac.,ac,NN,electric,JJ,1,Comfort/HVAC,0
